TreeID,qSpecies,qLegalStatus,PlantDate,DBH,Latitude,Longitude
102280, Chinese Elm,Permitted Site,,6,37.7526057,-122.441055
132634, Victorian Box,DPW Maintained,,14,37.78550387,-122.4538399
203903, Blackwood Acacia,DPW Maintained,,5,37.72709109,-122.4746587
138979, Banyan Fig,DPW Maintained,,8,37.77620786,-122.4328777
183149, Karo Tree,DPW Maintained,,3,37.74293038,-122.4994026
2696, New Zealand Xmas Tree,DPW Maintained,,12,37.78706716,-122.4324882
96826, Canary Island Date Palm,DPW Maintained,,24,37.75879771,-122.4259768
113697, Red Flowering Gum,DPW Maintained,,23,37.77982976,-122.4781842
175013, Blackwood Acacia,DPW Maintained,,6,37.71142313,-122.3962247
228851, Tulip Tree,DPW Maintained,,3,37.75891749,-122.428711
176231, Bronze Loquat,DPW Maintained,,1,37.71822113,-122.4376611
213395, Kwanzan Flowering Cherry,DPW Maintained,,3,37.7487738,-122.4748415
122256, New Zealand Xmas Tree,DPW Maintained,,22,37.78241897,-122.4744277
192136, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,13,37.77730805,-122.4083764
186070, Monterey Cypress,DPW Maintained,,13,37.75094866,-122.4953102
250181, Karo Tree,DPW Maintained,,10,37.77673534,-122.4533209
137039, Chinese Elm,DPW Maintained,,1,37.79291853,-122.4101195
221983, Mimosa Silk Tree,DPW Maintained,,2,37.75650033,-122.4200497
213347, Kwanzan Flowering Cherry,DPW Maintained,,8,37.72026358,-122.4654496
218600, Swamp Myrtle,DPW Maintained,,2,37.72612823,-122.4747429
210020, New Zealand Xmas Tree,DPW Maintained,,13,37.74122645,-122.4538331
100509, Hybrid Strawberry Tree,Undocumented,,3,37.76863376,-122.4117436
201536, Toyon,DPW Maintained,,4,37.7300415,-122.3724921
4672, Laurel Fig,DPW Maintained,,60,37.8008465,-122.4110523
191037, Purple Hopseed Bush,DPW Maintained,,5,37.76322456,-122.4059996
202111, Lemon Bottlebrush,DPW Maintained,,11,37.72716395,-122.4007788
9038, New Zealand Xmas Tree,DPW Maintained,,14,37.78054741,-122.4778323
214552, Kwanzan Flowering Cherry,DPW Maintained,,3,37.76406481,-122.4677411
5620, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,70,37.75036344,-122.4251652
113458, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,9,37.79193274,-122.4150292
208823, Southern Magnolia,DPW Maintained,,8,37.7321592,-122.4375296
179669, Brush Cherry,DPW Maintained,,8,37.71129603,-122.398177
178330, Monterey Pine,DPW Maintained,,13,37.71962954,-122.4758115
197907, Irish Yew,DPW Maintained,,10,37.76519052,-122.3986289
204739, California Lilac 'Ray Hartman',DPW Maintained,,3,37.73301079,-122.4480339
135575, London Plane,DPW Maintained,,6,37.7971696,-122.3961135
200396, Brisbane Box,DPW Maintained,,2,37.77685503,-122.4043412
112253, London Plane,DPW Maintained,,12,37.78965879,-122.4491506
100883, Cherry Plum,DPW Maintained,,6,37.77929454,-122.3972778
107448, Italian Stone Pine,DPW Maintained,,50,37.80258932,-122.4220144
130661, Southern Magnolia,DPW Maintained,,7,37.7883388,-122.4437963
249620, Edible Loquat,DPW Maintained,,1,37.77729448,-122.4506213
20530, Monterey Cypress,DPW Maintained,,36,37.76269435,-122.4957414
217713, Swamp Myrtle,DPW Maintained,,2,37.72392882,-122.4559348
238075, Kwanzan Flowering Cherry,DPW Maintained,,2,37.73628521,-122.4207897
207025, Primrose Tree,DPW Maintained,,3,37.72015005,-122.4521567
234718, London Plane,DPW Maintained,,14,37.76662738,-122.4331971
26881, London Plane,DPW Maintained,,18,37.77116346,-122.4223752
184598, Primrose Tree,DPW Maintained,,1,37.75351981,-122.4990671
10350, Karo Tree,DPW Maintained,,14,37.77103967,-122.4382921
140440, Ash,DPW Maintained,,4,37.77999329,-122.4321097
127093, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,17,37.80561815,-122.4354467
181993, Mexican Fan Palm,DPW Maintained,,16,37.74084193,-122.4872759
226237, Maidenhair Tree,DPW Maintained,,2,37.75435665,-122.4223414
195089, London Plane,DPW Maintained,,13,37.75773283,-122.3906468
228683, Brisbane Box,DPW Maintained,,14,37.76093826,-122.4410193
183602, Ornamental Cherry,DPW Maintained,,2,37.73821293,-122.4808064
138673, Olive Tree,DPW Maintained,,11,37.7867592,-122.4418166
188264, Lemon Bottlebrush,DPW Maintained,,5,37.73431306,-122.3827126
251051, Red Flowering Gum,DPW Maintained,,1,37.78015362,-122.4833088
182830, Glossy Privet,DPW Maintained,,7,37.75316309,-122.4925916
131615, New Zealand Xmas Tree,DPW Maintained,,4,37.80681887,-122.4123223
102682, London Plane,DPW Maintained,,24,37.78943755,-122.438929
136079, Ornamental Pear,DPW Maintained,,12,37.79184222,-122.436206
214824, Kwanzan Flowering Cherry,DPW Maintained,,12,37.72940138,-122.4489126
6370, Karo Tree,DPW Maintained,,12,37.78140037,-122.4406186
23659, Bailey's Acacia,DPW Maintained,,12,37.74209518,-122.4187535
219357, Juniper,DPW Maintained,,8,37.71639724,-122.46362
136902, Swamp Myrtle,DPW Maintained,,3,37.80213327,-122.4163573
224755, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,19,37.74541016,-122.4115251
212329, Cherry Plum,DPW Maintained,,3,37.75044094,-122.471786
101568, Raywood Ash,Undocumented,,7,37.77023493,-122.4118796
133023, Victorian Box,DPW Maintained,,6,37.78999873,-122.4169695
96822, Canary Island Date Palm,DPW Maintained,,24,37.75927246,-122.4260223
138070, Cherry Plum,DPW Maintained,,8,37.7874593,-122.4293166
25271, Laurel Fig,Permitted Site,,6,37.72501894,-122.4611798
204666, Weeping Bottlebrush,DPW Maintained,,9,37.73302589,-122.4497184
236175, Victorian Box,DPW Maintained,,7,37.73903275,-122.4298304
190814, Juniper,DPW Maintained,,16,37.76472123,-122.4084657
8009, Victorian Box,DPW Maintained,,6,37.77819312,-122.4240272
228378, Silk Oak Tree,DPW Maintained,,12,37.75426861,-122.4083995
126945, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,17,37.78876513,-122.4500682
4225, Myoporum,DPW Maintained,,18,37.74765278,-122.4287803
241891, Swamp Myrtle,DPW Maintained,,10,37.74027311,-122.412334
205701, Lemon Bottlebrush,DPW Maintained,,6,37.74368198,-122.4654908
198070, Swamp Myrtle,DPW Maintained,,6,37.76596025,-122.3996637
207020, Primrose Tree,DPW Maintained,,6,37.72248417,-122.4550615
12578, Red Flowering Gum,DPW Maintained,,19,37.78662703,-122.4639527
111386, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,23,37.78184829,-122.3950121
234210, Victorian Box,DPW Maintained,,13,37.76413239,-122.4484031
248439, Glossy Privet,DPW Maintained,,9,37.76800371,-122.447327
222933, Red Flowering Gum,DPW Maintained,,18,37.761301,-122.4273606
185180, Karo Tree,DPW Maintained,,4,37.73935155,-122.4939711
177507, Mayten,DPW Maintained,,4,37.71311841,-122.4391237
19015, Olive Tree,DPW Maintained,,17,37.78842522,-122.4445727
235430, London Plane,DPW Maintained,,2,37.7484723,-122.4072724
9516, Victorian Box,Permitted Site,,12,37.78005736,-122.427456
196495, Kwanzan Flowering Cherry,DPW Maintained,,1,37.77456799,-122.4014589
142588, Southern Magnolia,DPW Maintained,,6,37.80383292,-122.4148465
227079, Primrose Tree,DPW Maintained,,8,37.7451887,-122.4212708
121281, Maidenhair Tree,Planning Code 138.1 required,,3,37.78107115,-122.4776109
179649, Brush Cherry,DPW Maintained,,6,37.71936788,-122.4355029
204472, Lemon Bottlebrush,DPW Maintained,,5,37.74643831,-122.4614984
15499, Victorian Box,DPW Maintained,,12,37.75361073,-122.4187327
229359, Southern Magnolia,DPW Maintained,,2,37.74952352,-122.4090756
21700, Evergreen Ash,Permitted Site,,40,37.78709663,-122.4317446
251071, Victorian Box,DPW Maintained,,1,37.78050909,-122.4757136
187992, White Alder,DPW Maintained,,4,37.72668341,-122.3945608
218284, Australian Tea Tree,DPW Maintained,,28,37.73307368,-122.4719933
238097, Kwanzan Flowering Cherry,DPW Maintained,,5,37.75665512,-122.4105163
232232, New Zealand Xmas Tree,DPW Maintained,,8,37.77006768,-122.4299555
219724, Hybrid Strawberry Tree,DPW Maintained,,1,37.76198211,-122.4157544
115964, Santa Cruz Ironwood,DPW Maintained,,8,37.75805061,-122.489101
141015, Myoporum,DPW Maintained,,17,37.78088255,-122.4509339
75303, Evergreen Pear,DPW Maintained,,1,37.76486217,-122.4065661
2195, New Zealand Xmas Tree,DPW Maintained,,15,37.78051052,-122.4405389
177025, New Zealand Tea Tree,DPW Maintained,,5,37.72709308,-122.4100287
118912, New Zealand Xmas Tree,DPW Maintained,,9,37.77364374,-122.5101499
202705, Brisbane Box,DPW Maintained,,5,37.77109026,-122.3902265
222171, Lemon Bottlebrush,DPW Maintained,,9,37.74659419,-122.433544
181221, Mexican Fan Palm,DPW Maintained,,15,37.71925657,-122.4312377
128689, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,10,37.79611169,-122.3992361
239356, Evergreen Pear,DPW Maintained,,11,37.74295224,-122.4248777
185058, Southern Magnolia,DPW Maintained,,4,37.73543397,-122.4904443
214883, Swamp Myrtle,DPW Maintained,,9,37.75495295,-122.4755296
246111, Japanese Blueberry Tree,DPW Maintained,,2,37.76915524,-122.4485204
218100, Cherry Plum,DPW Maintained,,2,37.73046907,-122.4569277
138935, London Plane,DPW Maintained,,15,37.77646751,-122.4268483
133652, London Plane,DPW Maintained,,18,37.80785411,-122.4266126
16440, Chinese Elm,DPW Maintained,,12,37.73301731,-122.3860523
190832, Chinese Flame Tree,DPW Maintained,,17,37.75168782,-122.390725
141824, Victorian Box,DPW Maintained,,6,37.78022053,-122.4273249
251004, New Zealand Xmas Tree,DPW Maintained,,1,37.77999266,-122.5063738
236837, Cherry Plum,DPW Maintained,,13,37.76303171,-122.4533106
239663, California Pepper,DPW Maintained,,27,37.75238797,-122.4342847
26816, Maidenhair Tree,DPW Maintained,,3,37.78541527,-122.4400302
137828, Olive Tree,DPW Maintained,,15,37.78806529,-122.4332903
139794, Blackwood Acacia,DPW Maintained,,15,37.77998545,-122.4365997
133904, London Plane,DPW Maintained,,9,37.79254968,-122.441568
210494, Myoporum,DPW Maintained,,18,37.73059983,-122.4688897
192025, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,15,37.77815033,-122.3938276
176695, Juniper,DPW Maintained,,5,37.72458963,-122.4259309
114400, Blue Gum,Undocumented,,22,37.71919799,-122.4838527
105998, London Plane,DPW Maintained,,12,37.75793586,-122.3895409
182461, London Plane,DPW Maintained,,13,37.75752821,-122.4886944
110300, New Zealand Xmas Tree,DPW Maintained,,17,37.71135218,-122.4637845
241258, Ornamental Pear,DPW Maintained,,3,37.77571321,-122.42058
240181, Evergreen Pear,DPW Maintained,,11,37.76444053,-122.4283782
176431, Chinese Banyan,DPW Maintained,,7,37.7120611,-122.4128702
201677, Mediterranean Fan Palm,DPW Maintained,,8,37.77366487,-122.4079227
12176, Glossy Privet,Permitted Site,,12,37.73407987,-122.3858763
124053, River Wattle,DPW Maintained,,6,37.77590698,-122.4713352
18722, New Zealand Xmas Tree,DPW Maintained,,12,37.76681712,-122.4387256
189304, Dracena Palm,DPW Maintained,,2,37.76003075,-122.3948693
141291, Red Flowering Gum,DPW Maintained,,20,37.78172147,-122.4369275
196969, Aristocrat Callery Pear,DPW Maintained,,4,37.76313899,-122.3882694
183159, Lemon Bottlebrush,DPW Maintained,,1,37.74320718,-122.4951255
140917, London Plane,DPW Maintained,,2,37.78302872,-122.4405473
248830, Red Flowering Gum,DPW Maintained,,32,37.74112456,-122.418649
186641, New Zealand Xmas Tree,DPW Maintained,,9,37.75979198,-122.495812
19513, Swamp Myrtle,DPW Maintained,,12,37.78042228,-122.4410874
135177, London Plane,DPW Maintained,,9,37.80864838,-122.4131894
142602, Victorian Box,DPW Maintained,,13,37.803569,-122.4152898
250902, Kwanzan Flowering Cherry,DPW Maintained,,10,37.78431022,-122.4892598
132394, Tarata,DPW Maintained,,8,37.80401128,-122.4218179
182795, Dracena Palm,DPW Maintained,,4,37.75428037,-122.4830019
247210, Silver Dollar Eucalyptus,DPW Maintained,,6,37.76905553,-122.4369206
127887, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,5,37.79944829,-122.4165468
224997, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,14,37.76205131,-122.4300327
27679, Yarwood Sycamore,DPW Maintained,,20,37.78043104,-122.4178023
5089, Red Flowering Gum,DPW Maintained,,45,37.73744395,-122.4347862
205718, Lemon Bottlebrush,DPW Maintained,,8,37.74348109,-122.4660795
137058, Chinese Elm,DPW Maintained,,13,37.79745788,-122.4027565
183037, Santa Cruz Ironwood,DPW Maintained,,15,37.73953773,-122.5013243
21643, Laurel Fig,DPW Maintained,,12,37.78674468,-122.4275362
75839, Brisbane Box,DPW Maintained,,16,37.76831666,-122.403777
100201, Ornamental Pear,DPW Maintained,,3,37.78167195,-122.4147648
139993, Victorian Box,DPW Maintained,,3,37.77870735,-122.4242781
126230, Red Flowering Gum,DPW Maintained,,17,37.78966524,-122.4305496
209885, New Zealand Xmas Tree,DPW Maintained,,23,37.75609675,-122.4669204
226387, Jacaranda,DPW Maintained,,9,37.74185294,-122.4213226
128420, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,12,37.79262823,-122.4038563
199836, Lemon Bottlebrush,DPW Maintained,,9,37.72710112,-122.391943
205706, Lemon Bottlebrush,DPW Maintained,,5,37.7434581,-122.4662645
13182,,DPW Maintained,,12,37.79991046,-122.4346684
250960, London Plane,DPW Maintained,,13,37.7837472,-122.4896791
129484, Australian Tea Tree,DPW Maintained,,14,37.80333256,-122.4016266
236863, Cherry Plum,DPW Maintained,,6,37.76233338,-122.4538236
236688, Cherry Plum,DPW Maintained,,4,37.75397947,-122.4388415
136044, Yoshino Cherry,DPW Maintained,,5,37.79108214,-122.4508987
191923, Silver Dollar Eucalyptus,DPW Maintained,,22,37.73278074,-122.3843901
118601, New Zealand Xmas Tree,DPW Maintained,,1,37.77978717,-122.5058227
193185, Southern Magnolia,DPW Maintained,,2,37.78699195,-122.3919469
231091, Mayten,DPW Maintained,,9,37.7597223,-122.4398869
105161, Kwanzan Flowering Cherry,Significant Tree,,13,37.73506905,-122.3910043
130880, Southern Magnolia,DPW Maintained,,9,37.78599165,-122.4146269
189136, California Buckeye,DPW Maintained,,4,37.74672984,-122.3882387
224632, Chinese Banyan,DPW Maintained,,12,37.73632215,-122.4159899
98641, Victorian Box,DPW Maintained,,10,37.80225951,-122.4364549
210377, New Zealand Xmas Tree,DPW Maintained,,7,37.72866038,-122.4638574
128718, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,13,37.79631451,-122.4048037
4808, Blackwood Acacia,DPW Maintained,,24,37.72586532,-122.4664436
185491, Monterey Pine,DPW Maintained,,11,37.74143935,-122.4940719
129060, Silk Oak Tree,DPW Maintained,,12,37.80256912,-122.4444973
198380, Small-leaf Tristania 'Elegant',DPW Maintained,,4,37.78384684,-122.4039167
220635, Fern Pine,DPW Maintained,,5,37.73459543,-122.4326473
136408, Brazilian Pepper,DPW Maintained,,16,37.79775387,-122.4158621
207319, New Zealand Tea Tree,DPW Maintained,,4,37.74670682,-122.4578636
96830, Canary Island Date Palm,DPW Maintained,,24,37.75879771,-122.4259768
189407, Red Flowering Gum,DPW Maintained,,12,37.75927469,-122.4040893
10282, Blackwood Acacia,DPW Maintained,,80,37.77233696,-122.4281039
9487, Mayten,DPW Maintained,,12,37.7804408,-122.424519
236079, Victorian Box,DPW Maintained,,5,37.76751863,-122.4383081
180399, Swamp Myrtle,DPW Maintained,,2,37.70915664,-122.433423
15168, Laurel Fig,Permitted Site,,18,37.7828027,-122.4062667
137835, Camphor Tree,DPW Maintained,,8,37.78908354,-122.4317556
192010, Silver Dollar Eucalyptus,DPW Maintained,,20,37.73057069,-122.3800371
241317, Aristocrat Callery Pear,DPW Maintained,,5,37.76881962,-122.417932
71813, New Zealand Xmas Tree,DPW Maintained,,13,37.79042487,-122.4501385
189720, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,14,37.76062962,-122.4003108
5818, Cherry Plum,DPW Maintained,,18,37.7451247,-122.4418101
225289, Victorian Box,DPW Maintained,,7,37.7608376,-122.4501109
106184, Olive Tree,Significant Tree,,2,37.74126206,-122.470637
230836, Southern Magnolia,DPW Maintained,,9,37.76450295,-122.4352634
239775, Ornamental Pear,DPW Maintained,,5,37.75507804,-122.4356058
130502, Chinese Banyan,DPW Maintained,,10,37.8044389,-122.4448846
70659, Santa Cruz Ironwood,DPW Maintained,,7,37.76532978,-122.4066059
112291, Ornamental Pear,DPW Maintained,,3,37.78015285,-122.4075222
244822, Mexican Fan Palm,DPW Maintained,,6,37.74810162,-122.4228767
22616, Swamp Myrtle,DPW Maintained,,24,37.7814354,-122.4243305
208680, Southern Magnolia,DPW Maintained,,6,37.71966239,-122.4602921
189307, Dracena Palm,DPW Maintained,,6,37.75747387,-122.3961954
17102, Fern Pine,Permitted Site,,18,37.77166124,-122.4479403
212508, Cherry Plum,DPW Maintained,,2,37.74972349,-122.4644978
176105, Monterey Cypress,DPW Maintained,,105,37.71921603,-122.4101178
224252, Blue Gum,DPW Maintained,,35,37.74149353,-122.4142052
111166, Blackwood Acacia,DPW Maintained,,16,37.80079299,-122.433002
220421, Red Maple,DPW Maintained,,5,37.767046,-122.4105349
9094, Lemon Bottlebrush,DPW Maintained,,3,37.78024272,-122.4809812
15385, Mexican Fan Palm,DPW Maintained,,12,37.7649106,-122.4197575
231948, Heath Melaleuca,DPW Maintained,,16,37.73641997,-122.4175632
138639, Holly Oak,DPW Maintained,,9,37.78618801,-122.4450654
204987, Hybrid Strawberry Tree,DPW Maintained,,4,37.7418679,-122.4483487
24596, Washington Hawthorn,DPW Maintained,,6,37.73913969,-122.4167877
25325, New Zealand Xmas Tree,Permitted Site,,12,37.7228142,-122.4489345
182403, New Zealand Xmas Tree,DPW Maintained,,15,37.75860847,-122.4938997
210073, Flaxleaf Paperbark,DPW Maintained,,2,37.75658202,-122.4689265
9112, Olive Tree,DPW Maintained,,12,37.78012116,-122.4810077
3325, London Plane,DPW Maintained,,14,37.78431476,-122.4737781
226906, Juniper,DPW Maintained,,12,37.74556608,-122.4380434
244312, Chinese Elm,DPW Maintained,,6,37.77554869,-122.424443
204682, Incense Cedar,DPW Maintained,,0,37.74501487,-122.4570766
125797, Lemon Bottlebrush,DPW Maintained,,6,37.80448448,-122.4372729
231530, Mayten,DPW Maintained,,9,37.7448403,-122.4213487
135487, London Plane,DPW Maintained,,5,37.78936315,-122.4014392
250165, Juniper,DPW Maintained,,14,37.77546178,-122.4530695
229489, Southern Magnolia,DPW Maintained,,4,37.75069503,-122.4272391
204308, Strawberry Tree,DPW Maintained,,6,37.74255248,-122.4681893
209757, Mayten,DPW Maintained,,3,37.74730401,-122.4605635
118535, Hybrid Strawberry Tree,DPW Maintained,,3,37.77907949,-122.5043646
110860, White Alder,DPW Maintained,,12,37.78384707,-122.396887
226683, Glossy Privet,DPW Maintained,,15,37.74715496,-122.4237977
56524, Chinese Elm,DPW Maintained,,19,37.77682214,-122.4619138
235077, Victorian Box,DPW Maintained,,12,37.76576353,-122.4451262
1655, Victorian Box,DPW Maintained,,6,37.78858327,-122.424417
126513, Bronze Loquat,DPW Maintained,,10,37.8041193,-122.4384619
198686, Chinese Elm,DPW Maintained,,19,37.77534518,-122.4134596
222032, Hybrid Strawberry Tree,DPW Maintained,,5,37.75764348,-122.4099114
212357, Cherry Plum,DPW Maintained,,6,37.74011497,-122.4721956
203825, Blackwood Acacia,DPW Maintained,,21,37.73764553,-122.4678008
181397, Monterey Pine,DPW Maintained,,22,37.75802842,-122.4952055
189594, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,16,37.78296899,-122.3939799
200154,,DPW Maintained,,4,37.71949052,-122.3925538
100860, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,8,37.77940034,-122.3932715
177800, Banana,DPW Maintained,,7,37.72795393,-122.414594
215348, Emerald Arborvitae,DPW Maintained,,5,37.73280234,-122.4644729
114208, Southern Magnolia,DPW Maintained,,8,37.76635325,-122.3966018
212023, Red Flowering Gum,DPW Maintained,,19,37.73547262,-122.468898
127425, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,4,37.7912072,-122.4237144
133955, London Plane,DPW Maintained,,14,37.7936396,-122.4405637
134532, London Plane,DPW Maintained,,5,37.78060273,-122.4155856
238726, London Plane,DPW Maintained,,14,37.73803773,-122.4221279
127879, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,13,37.7988704,-122.4173799
78313, Hybrid Strawberry Tree,DPW Maintained,,5,37.71948776,-122.432932
232386, Myoporum,DPW Maintained,,14,37.75385888,-122.4304093
125409, Red Maple,DPW Maintained,,4,37.77979976,-122.4231328
1109, London Plane,DPW Maintained,,50,37.71638131,-122.4443915
20247, London Plane,DPW Maintained,,12,37.78618059,-122.4350666
227701, New Zealand Tea Tree,DPW Maintained,,1,37.73555544,-122.4271466
205495, Red Flowering Gum,DPW Maintained,,14,37.75760182,-122.4648734
209551, Mayten,DPW Maintained,,16,37.74888422,-122.4638934
228180, Brisbane Box,DPW Maintained,,13,37.74860332,-122.4204372
209030, Blue Gum,DPW Maintained,,5,37.73409751,-122.4397974
141987, Bronze Loquat,DPW Maintained,,6,37.7788759,-122.4292529
200877, Maidenhair Tree,DPW Maintained,,4,37.76597172,-122.4029304
126293, Red Flowering Gum,DPW Maintained,,12,37.80680219,-122.4124245
220064, Bailey's Acacia,DPW Maintained,,10,37.75297424,-122.4339396
73442, Evergreen Pear,DPW Maintained,,8,37.72297057,-122.4275141
100182, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,20,37.7803938,-122.3958305
98977, Victorian Box,Undocumented,,8,37.75546199,-122.4153145
97142, Brisbane Box,Undocumented,,5,37.76540357,-122.4131712
114226, Golden Wattle,Significant Tree,,20,37.71448733,-122.4731976
221898, Peppermint Willow,DPW Maintained,,17,37.73427785,-122.4275407
181233, Mexican Fan Palm,DPW Maintained,,13,37.71326228,-122.4004611
219605, Hybrid Strawberry Tree,DPW Maintained,,1,37.75959641,-122.4088447
236851, Cherry Plum,DPW Maintained,,6,37.76338344,-122.4540322
193769, Dawn Redwood,DPW Maintained,,7,37.76013909,-122.3912883
130817, Southern Magnolia,DPW Maintained,,6,37.79356523,-122.4324558
210204, Paperbark Tree,DPW Maintained,,14,37.75777357,-122.4659625
258172, Saint Mary Magnolia,DPW Maintained,,3,37.72651713,-122.4205488
221996, Mimosa Silk Tree,DPW Maintained,,9,37.75782536,-122.4086149
125637, Hybrid Strawberry Tree,DPW Maintained,,5,37.79098402,-122.4457375
128879, Australian Willow,DPW Maintained,,3,37.79665539,-122.4024669
209550, Mayten,DPW Maintained,,10,37.74903387,-122.4628272
114989, London Plane,DPW Maintained,,3,37.78654083,-122.3980995
244969, Ornamental Cherry,DPW Maintained,,4,37.77331057,-122.4244373
29685,,DPW Maintained,,12,37.80041254,-122.432511
215432, Windmill Palm,DPW Maintained,,8,37.72643279,-122.4643185
235217, Victorian Box,DPW Maintained,,12,37.75481044,-122.4321012
143118, False Avocado,DPW Maintained,,6,37.80065872,-122.4290177
9382, Shrub,DPW Maintained,,0,37.7402005,-122.4386619
86222, Swamp Myrtle,DPW Maintained,,3,37.74034824,-122.4818814
192479, Maidenhair Tree,DPW Maintained,,1,37.75181289,-122.392717
132938, Victorian Box,DPW Maintained,,6,37.792037,-122.4313836
204161, Hybrid Strawberry Tree,DPW Maintained,,10,37.74112276,-122.4749628
10235, Brisbane Box,DPW Maintained,,80,37.77299168,-122.4229525
236872, Cherry Plum,DPW Maintained,,4,37.76461622,-122.444358
224066, Bronze Loquat,DPW Maintained,,10,37.76133099,-122.4437273
139681, New Zealand Xmas Tree,DPW Maintained,,20,37.78235203,-122.4414904
141432, Red Flowering Gum,DPW Maintained,,17,37.77655765,-122.4250917
177067, Glossy Privet,DPW Maintained,,11,37.72006605,-122.4327982
205431, Dracena Palm,DPW Maintained,,2,37.73420848,-122.4479034
223034, English Hawthorn,DPW Maintained,,9,37.73746513,-122.4159862
181692, Swamp Myrtle,DPW Maintained,,3,37.76164431,-122.4942652
70607, Little Gem Magnolia,DPW Maintained,,9,37.78906546,-122.4179389
126871, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,14,37.79073597,-122.4492954
121046, Victorian Box,DPW Maintained,,12,37.80025298,-122.4227179
219206, Wilson Holly Tree,DPW Maintained,,20,37.73229223,-122.4399396
21982, Brisbane Box,DPW Maintained,,6,37.75686133,-122.3880431
212195, Red Flowering Gum,DPW Maintained,,17,37.73392347,-122.4356256
141336, Red Maple,DPW Maintained,,3,37.77471252,-122.4377266
215330, Irish Yew,DPW Maintained,,13,37.74961713,-122.4651195
182054, Pine Spp,DPW Maintained,,11,37.76197779,-122.4887564
136649, Irish Yew,DPW Maintained,,8,37.80562819,-122.4367475
105061, London Plane,Undocumented,,45,37.78530775,-122.4690282
228154, Brisbane Box,DPW Maintained,,7,37.74268848,-122.420542
129637, Glossy Privet,DPW Maintained,,9,37.79931516,-122.4176302
246555, Chinese Elm,DPW Maintained,,7,37.77281529,-122.4236236
247904, Myoporum,DPW Maintained,,3,37.74323905,-122.4086226
223549, Bronze Loquat,DPW Maintained,,18,37.76566047,-122.4459718
19316, New Zealand Xmas Tree,DPW Maintained,,12,37.71788281,-122.4633883
191919, Silver Dollar Eucalyptus,DPW Maintained,,22,37.73266221,-122.3841437
21508, Monterey Pine,DPW Maintained,,24,37.7349627,-122.4940972
214151, Willow,DPW Maintained,,3,37.75286269,-122.4669869
205060, Hybrid Strawberry Tree,DPW Maintained,,6,37.71985714,-122.4722566
129715, American Sweet Gum,DPW Maintained,,9,37.80275134,-122.42071
193676, Cajeput,DPW Maintained,,7,37.77195951,-122.3869986
175113, Japanese Maple,DPW Maintained,,2,37.71459356,-122.4764632
20262, Glossy Privet,Permitted Site,,12,37.80652,-122.4102532
198065, Swamp Myrtle,DPW Maintained,,5,37.76243108,-122.3905529
195194, London Plane,DPW Maintained,,15,37.73909439,-122.4033637
250377, New Zealand Xmas Tree,DPW Maintained,,13,37.78838595,-122.4852553
227895, American Sweet Gum,DPW Maintained,,13,37.76925168,-122.4301741
189719, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,15,37.75998129,-122.3992985
128624, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,12,37.79692737,-122.3999212
21100, Monterey Cypress,DPW Maintained,,42,37.74595672,-122.4945936
215509, Chinese Elm,DPW Maintained,,3,37.73580494,-122.4630664
220374, Japanese Maple,DPW Maintained,,5,37.75716482,-122.4287538
217492, Spanish Dagger,DPW Maintained,,18,37.75989127,-122.4738371
230832, Southern Magnolia,DPW Maintained,,16,37.7637789,-122.435181
204272, Strawberry Tree,DPW Maintained,,8,37.76395767,-122.455779
195499, London Plane,DPW Maintained,,13,37.78859897,-122.3882192
188634, Blackwood Acacia,DPW Maintained,,5,37.73636294,-122.4044857
17647, Tulip Tree,Permitted Site,,6,37.74112632,-122.3902298
199762, Southern Magnolia,DPW Maintained,,6,37.72673169,-122.3849732
143316, London Plane,DPW Maintained,,9,37.78250426,-122.4100968
108348, Juniper,Undocumented,,8,37.74634973,-122.4825089
188832, Birch,DPW Maintained,,9,37.76531357,-122.4034992
208057, American Sweet Gum,DPW Maintained,,2,37.74871859,-122.4696189
181281, Mexican Fan Palm,DPW Maintained,,21,37.72724781,-122.4266801
74586, Bradford,DPW Maintained,,9,37.77486926,-122.4765179
138611, Banyan Fig,DPW Maintained,,14,37.78714224,-122.4437517
